Date Range,Actual Volatility,Predicted Volatility
1990-01-09 to 1990-01-22,0.23432657238337354,0.41693707558959
1990-01-23 to 1990-02-05,0.2791268552962823,0.41693707558959
1990-02-06 to 1990-02-20,0.23960468598248735,0.41693707558959
1990-02-21 to 1990-03-06,0.3608923577932459,0.41693707558959
1990-03-07 to 1990-03-20,0.2520956603903013,0.41693707558959
1990-03-21 to 1990-04-03,0.22190789687372509,0.41693707558959
1990-04-04 to 1990-04-18,0.2949680288220903,0.41693707558959
1990-04-19 to 1990-05-02,0.2097857617704544,0.41693707558959
1990-05-03 to 1990-05-16,0.38282537515427073,0.41693707558959
1990-05-17 to 1990-05-31,0.35929002281054695,0.41693707558959
1990-06-01 to 1990-06-14,0.29135095284813667,0.41693707558959
1990-06-15 to 1990-06-28,0.24879334829882982,0.41693707558959
1990-06-29 to 1990-07-13,0.34833693878919514,0.41693707558959
1990-07-16 to 1990-07-27,0.43839426474283855,0.41693707558959
1990-07-30 to 1990-08-10,0.3707174211754624,0.41693707558959
1990-08-13 to 1990-08-24,0.2426929973302412,0.41693707558959
1990-08-27 to 1990-09-10,0.41387599016000215,0.41693707558959
1990-09-11 to 1990-09-24,0.7054556350541339,0.41693707558959
1990-09-25 to 1990-10-08,0.7661316847685208,0.41693707558959
1990-10-09 to 1990-10-22,0.39852565091762915,0.41693707558959
1990-10-23 to 1990-11-05,0.33753152529905517,0.41693707558959
1990-11-06 to 1990-11-19,0.3319993760363813,0.41693707558959
1990-11-20 to 1990-12-04,0.43022297203370524,0.41693707558959
1990-12-05 to 1990-12-18,0.2922251083507455,0.41693707558959
1990-12-19 to 1991-01-03,0.4871000907692736,0.41693707558959
1991-01-04 to 1991-01-17,0.2052690123521274,0.41693707558959
1991-01-18 to 1991-01-31,0.31860007790829564,0.41693707558959
1991-02-01 to 1991-02-14,0.288181482243279,0.41693707558959
1991-02-15 to 1991-03-01,0.5614565761424598,0.41693707558959
1991-03-04 to 1991-03-15,0.5482695229506337,0.41693707558959
1991-03-18 to 1991-04-01,0.6900200943038852,0.41693707558959
1991-04-02 to 1991-04-15,0.31941640293823964,0.41693707558959
1991-04-16 to 1991-04-29,0.9379829578094045,0.41693707558959
1991-04-30 to 1991-05-13,0.27725351676731425,0.41693707558959
1991-05-14 to 1991-05-28,0.3090233072288734,0.41693707558959
1991-05-29 to 1991-06-11,0.2993886572366776,0.41693707558959
1991-06-12 to 1991-06-25,0.33032660734035907,0.41693707558959
1991-06-26 to 1991-07-10,0.2552560273658413,0.41693707558959
1991-07-11 to 1991-07-24,0.2763158814051498,0.41693707558959
1991-07-25 to 1991-08-07,0.43200412037347624,0.41693707558959
1991-08-08 to 1991-08-21,0.23226574216817603,0.41693707558959
1991-08-22 to 1991-09-05,0.3692070644061933,0.41693707558959
1991-09-06 to 1991-09-19,0.2760025256648833,0.41693707558959
1991-09-20 to 1991-10-03,0.28481147009085983,0.41693707558959
1991-10-04 to 1991-10-17,0.25232751239814055,0.41693707558959
1991-10-18 to 1991-10-31,0.4021321668632869,0.41693707558959
1991-11-01 to 1991-11-14,0.22494317196327868,0.41693707558959
1991-11-15 to 1991-11-29,0.21906569082836416,0.41693707558959
1991-12-02 to 1991-12-13,0.21896198850959409,0.41693707558959
1991-12-16 to 1991-12-30,0.25021861075303653,0.41693707558959
1991-12-31 to 1992-01-14,0.5069729604987924,0.41693707558959
1992-01-15 to 1992-01-28,0.25330131606971773,0.41693707558959
1992-01-29 to 1992-02-11,0.2795750763967184,0.41693707558959
1992-02-12 to 1992-02-26,0.15616192926171454,0.41693707558959
1992-02-27 to 1992-03-11,0.12074657575076457,0.41693707558959
1992-03-12 to 1992-03-25,0.4436354265489225,0.41693707558959
1992-03-26 to 1992-04-08,0.36980189704255706,0.41693707558959
1992-04-09 to 1992-04-23,0.3822618045560778,0.41693707558959
1992-04-24 to 1992-05-07,0.15680143848001715,0.41693707558959
1992-05-08 to 1992-05-21,0.2552621461796179,0.41693707558959
1992-05-22 to 1992-06-05,0.4004897683811515,0.41693707558959
1992-06-08 to 1992-06-19,0.35591822524346833,0.41693707558959
1992-06-22 to 1992-07-06,0.4007374317698048,0.41693707558959
1992-07-07 to 1992-07-20,0.2574723543736894,0.41693707558959
1992-07-21 to 1992-08-03,0.23717608574517468,0.41693707558959
1992-08-04 to 1992-08-17,0.15364653998965033,0.41693707558959
1992-08-18 to 1992-08-31,0.3169158081080205,0.41693707558959
1992-09-01 to 1992-09-15,0.2941934514690856,0.41693707558959
1992-09-16 to 1992-09-29,0.3142979351364722,0.41693707558959
1992-09-30 to 1992-10-13,0.40874460394697465,0.41693707558959
1992-10-14 to 1992-10-27,0.28896436986087853,0.41693707558959
1992-10-28 to 1992-11-10,0.23858906421409087,0.41693707558959
1992-11-11 to 1992-11-24,0.20123758545262863,0.41693707558959
1992-11-25 to 1992-12-09,0.22502333299364097,0.41693707558959
1992-12-10 to 1992-12-23,0.27320932139732473,0.41693707558959
1992-12-24 to 1993-01-08,0.3198622616290896,0.41693707558959
1993-01-11 to 1993-01-22,0.22784951571091408,0.41693707558959
1993-01-25 to 1993-02-05,0.26354517406412287,0.41693707558959
1993-02-08 to 1993-02-22,0.2328838443019915,0.41693707558959
1993-02-23 to 1993-03-08,0.18523471008159476,0.41693707558959
1993-03-09 to 1993-03-22,0.2433181610450279,0.41693707558959
1993-03-23 to 1993-04-05,0.3092743742253588,0.41693707558959
1993-04-06 to 1993-04-20,0.291889685914475,0.41693707558959
1993-04-21 to 1993-05-04,0.17987593961991163,0.41693707558959
1993-05-05 to 1993-05-18,0.21994513787116296,0.41693707558959
1993-05-19 to 1993-06-02,0.5726766326004485,0.41693707558959
1993-06-03 to 1993-06-16,0.3043179250748428,0.41693707558959
1993-06-17 to 1993-06-30,0.3047952711412714,0.41693707558959
1993-07-01 to 1993-07-15,0.33385064457943686,0.41693707558959
1993-07-16 to 1993-07-29,0.41303451539485014,0.41693707558959
1993-07-30 to 1993-08-12,0.42240923069927444,0.41693707558959
1993-08-13 to 1993-08-26,0.29052848689154853,0.41693707558959
1993-08-27 to 1993-09-10,0.3270310155818599,0.41693707558959
1993-09-13 to 1993-09-24,0.36794548484847117,0.41693707558959
1993-09-27 to 1993-10-08,0.8827941341181401,0.41693707558959
1993-10-11 to 1993-10-22,0.47790321843397066,0.41693707558959
1993-10-25 to 1993-11-05,0.43649152412664527,0.41693707558959
1993-11-08 to 1993-11-19,0.17620364134717248,0.41693707558959
1993-11-22 to 1993-12-06,0.28122188604814125,0.41693707558959
1993-12-07 to 1993-12-20,0.4834217551671239,0.41693707558959
1993-12-21 to 1994-01-04,0.42692036551732615,0.41693707558959
1994-01-05 to 1994-01-18,0.5679248517142139,0.41693707558959
1994-01-19 to 1994-02-01,0.3729774158464146,0.41693707558959
1994-02-02 to 1994-02-15,0.24080270966972553,0.41693707558959
1994-02-16 to 1994-03-02,0.23962182718392191,0.41693707558959
1994-03-03 to 1994-03-16,0.12992069850661575,0.41693707558959
1994-03-17 to 1994-03-30,0.25163048429935614,0.41693707558959
1994-03-31 to 1994-04-14,0.39929177862729953,0.41693707558959
1994-04-15 to 1994-04-29,0.4134314372893392,0.41693707558959
1994-05-02 to 1994-05-13,0.4336416135225949,0.41693707558959
1994-05-16 to 1994-05-27,0.1952043464550354,0.41693707558959
1994-05-31 to 1994-06-13,0.2814496498126718,0.41693707558959
1994-06-14 to 1994-06-27,0.2706987516583045,0.41693707558959
1994-06-28 to 1994-07-12,0.6987571681766928,0.41693707558959
1994-07-13 to 1994-07-26,0.3355856954430422,0.41693707558959
1994-07-27 to 1994-08-09,0.16874780002435227,0.41693707558959
1994-08-10 to 1994-08-23,0.37004969934914156,0.41693707558959
1994-08-24 to 1994-09-07,0.30826807324359023,0.41693707558959
1994-09-08 to 1994-09-21,0.5942725651443755,0.41693707558959
1994-09-22 to 1994-10-05,0.44911987708200446,0.41693707558959
1994-10-06 to 1994-10-19,0.20504526525111633,0.41693707558959
1994-10-20 to 1994-11-02,0.341145736481407,0.41693707558959
1994-11-03 to 1994-11-16,0.33571899950042694,0.41693707558959
1994-11-17 to 1994-12-01,0.286369235653333,0.41693707558959
1994-12-02 to 1994-12-15,0.268901314940663,0.41693707558959
1994-12-16 to 1994-12-30,0.7275902921434735,0.41693707558959
1995-01-03 to 1995-01-16,0.5184625558574933,0.41693707558959
1995-01-17 to 1995-01-30,0.3139997080458151,0.41693707558959
1995-01-31 to 1995-02-13,0.35025302157584126,0.41693707558959
1995-02-14 to 1995-02-28,0.2344682114879674,0.41693707558959
1995-03-01 to 1995-03-14,0.5070862619800462,0.41693707558959
1995-03-15 to 1995-03-28,0.5212856016006984,0.41693707558959
1995-03-29 to 1995-04-11,0.2871702708926398,0.41693707558959
1995-04-12 to 1995-04-26,0.3016965228750904,0.37107182000643846
1995-04-27 to 1995-05-10,0.2561821392235521,0.37107182000643846
1995-05-11 to 1995-05-24,0.2494390539079524,0.37107182000643846
1995-05-25 to 1995-06-08,0.3739444050865918,0.37107182000643846
1995-06-09 to 1995-06-22,0.31739856560645646,0.37107182000643846
1995-06-23 to 1995-07-07,0.3437525850141943,0.37107182000643846
1995-07-10 to 1995-07-21,0.285961970541589,0.37107182000643846
1995-07-24 to 1995-08-04,0.20029096201034133,0.37107182000643846
1995-08-07 to 1995-08-18,0.2562944127639597,0.37107182000643846
1995-08-21 to 1995-09-01,0.5116185926334201,0.37107182000643846
1995-09-05 to 1995-09-18,0.17711922013170753,0.37107182000643846
1995-09-19 to 1995-10-02,0.3867130294502106,0.37107182000643846
1995-10-03 to 1995-10-16,0.6253238768817906,0.37107182000643846
1995-10-17 to 1995-10-30,0.3537948967649428,0.37107182000643846
1995-10-31 to 1995-11-13,0.3029541334927642,0.37107182000643846
1995-11-14 to 1995-11-28,0.37871595882196607,0.37107182000643846
1995-11-29 to 1995-12-12,0.5071804088564403,0.37107182000643846
1995-12-13 to 1995-12-27,0.38891623073964354,0.37107182000643846
1995-12-28 to 1996-01-11,0.6434456981533239,0.37107182000643846
1996-01-12 to 1996-01-25,0.5214131447726237,0.37107182000643846
1996-01-26 to 1996-02-08,0.24308959769585195,0.37107182000643846
1996-02-09 to 1996-02-23,0.22039807567770514,0.37107182000643846
1996-02-26 to 1996-03-08,0.1840619042696404,0.37107182000643846
1996-03-11 to 1996-03-22,0.4559175747299295,0.37107182000643846
1996-03-25 to 1996-04-08,0.17881635829227763,0.37107182000643846
1996-04-09 to 1996-04-22,0.40226579636440707,0.37107182000643846
1996-04-23 to 1996-05-06,0.3001078293413967,0.37107182000643846
1996-05-07 to 1996-05-20,0.4465012170792479,0.37107182000643846
1996-05-21 to 1996-06-04,0.25125740528401463,0.37107182000643846
1996-06-05 to 1996-06-18,0.39807008748509337,0.37107182000643846
1996-06-19 to 1996-07-02,0.26178169130588075,0.37107182000643846
1996-07-03 to 1996-07-17,0.35954359995298196,0.37107182000643846
1996-07-18 to 1996-07-31,0.3869956872385861,0.37107182000643846
1996-08-01 to 1996-08-14,0.32164402362021266,0.37107182000643846
1996-08-15 to 1996-08-28,0.2082082693994722,0.37107182000643846
1996-08-29 to 1996-09-12,0.5038374527574562,0.37107182000643846
1996-09-13 to 1996-09-26,0.6432669128293063,0.37107182000643846
1996-09-27 to 1996-10-10,0.48739336374293935,0.37107182000643846
1996-10-11 to 1996-10-24,0.4192536087910926,0.37107182000643846
1996-10-25 to 1996-11-07,0.21141911875632166,0.37107182000643846
1996-11-08 to 1996-11-21,0.19881448045909744,0.37107182000643846
1996-11-22 to 1996-12-06,0.3347545042890467,0.37107182000643846
1996-12-09 to 1996-12-20,1.0447174027117772,0.37107182000643846
1996-12-23 to 1997-01-07,0.3321955130792687,0.37107182000643846
1997-01-08 to 1997-01-21,0.2367881234577118,0.37107182000643846
1997-01-22 to 1997-02-04,0.4827503896307901,0.37107182000643846
1997-02-05 to 1997-02-19,0.3299680381576844,0.37107182000643846
1997-02-20 to 1997-03-05,0.20396041711210136,0.37107182000643846
1997-03-06 to 1997-03-19,0.9148228397045435,0.37107182000643846
1997-03-20 to 1997-04-03,0.20044823894416908,0.37107182000643846
1997-04-04 to 1997-04-17,0.26380033740686815,0.37107182000643846
1997-04-18 to 1997-05-01,0.129416699763051,0.37107182000643846
1997-05-02 to 1997-05-15,0.21281072519209632,0.37107182000643846
1997-05-16 to 1997-05-30,0.2156808618782285,0.37107182000643846
1997-06-02 to 1997-06-13,0.27035197627424745,0.37107182000643846
1997-06-16 to 1997-06-27,0.9171879526240819,0.37107182000643846
1997-06-30 to 1997-07-14,0.675147441072174,0.37107182000643846
1997-07-15 to 1997-07-28,1.715200926775874,0.37107182000643846
1997-07-29 to 1997-08-11,0.3604619780900235,0.37107182000643846
1997-08-12 to 1997-08-25,0.305160060742808,0.37107182000643846
1997-08-26 to 1997-09-09,0.3556902378576656,0.37107182000643846
1997-09-10 to 1997-09-23,0.1911771888163444,0.37107182000643846
1997-09-24 to 1997-10-07,0.8486274571668078,0.37107182000643846
1997-10-08 to 1997-10-21,0.4504461347496086,0.37107182000643846
1997-10-22 to 1997-11-04,0.8565555956381777,0.37107182000643846
1997-11-05 to 1997-11-18,0.45807484349966987,0.37107182000643846
1997-11-19 to 1997-12-03,0.3592771849038694,0.37107182000643846
1997-12-04 to 1997-12-17,0.9405272982417514,0.37107182000643846
1997-12-18 to 1998-01-02,1.0869231061902547,0.37107182000643846
1998-01-05 to 1998-01-16,0.2543900004887849,0.37107182000643846
1998-01-20 to 1998-02-02,0.24489582957393743,0.37107182000643846
1998-02-03 to 1998-02-17,0.4561997786013568,0.37107182000643846
1998-02-18 to 1998-03-03,0.40641221126206745,0.37107182000643846
1998-03-04 to 1998-03-17,0.4012098203901272,0.37107182000643846
1998-03-18 to 1998-03-31,0.34183670577417274,0.37107182000643846
1998-04-01 to 1998-04-15,0.29519092673111746,0.37107182000643846
1998-04-16 to 1998-04-29,0.32254345813061114,0.37107182000643846
1998-04-30 to 1998-05-13,0.40057064228012623,0.37107182000643846
1998-05-14 to 1998-05-28,0.232296217225554,0.37107182000643846
1998-05-29 to 1998-06-11,0.2254742103862185,0.37107182000643846
1998-06-12 to 1998-06-25,0.39846091228658687,0.37107182000643846
1998-06-26 to 1998-07-10,0.5685658069543398,0.37107182000643846
1998-07-13 to 1998-07-24,0.3060010988469619,0.37107182000643846
1998-07-27 to 1998-08-07,0.6114378828872001,0.37107182000643846
1998-08-10 to 1998-08-21,0.7265460809542466,0.37107182000643846
1998-08-24 to 1998-09-04,0.31714123319860066,0.37107182000643846
1998-09-08 to 1998-09-21,0.4479384292686196,0.37107182000643846
1998-09-22 to 1998-10-05,1.0695509671285979,0.37107182000643846
1998-10-06 to 1998-10-19,0.3782075802900292,0.37107182000643846
1998-10-20 to 1998-11-02,0.4712459720539282,0.37107182000643846
1998-11-03 to 1998-11-16,0.25196916370710354,0.37107182000643846
1998-11-17 to 1998-12-01,0.3926695951387406,0.37107182000643846
1998-12-02 to 1998-12-15,0.47253500758773626,0.37107182000643846
1998-12-16 to 1998-12-30,0.3428573070154016,0.37107182000643846
1998-12-31 to 1999-01-14,0.30182040067268806,0.37107182000643846
1999-01-15 to 1999-01-29,0.3631564097876486,0.37107182000643846
1999-02-01 to 1999-02-12,0.40452062260378685,0.37107182000643846
1999-02-16 to 1999-03-01,0.2764006516826601,0.37107182000643846
1999-03-02 to 1999-03-15,0.4126148623552909,0.37107182000643846
1999-03-16 to 1999-03-29,0.28079212662922,0.37107182000643846
1999-03-30 to 1999-04-13,0.7385119645505398,0.37107182000643846
1999-04-14 to 1999-04-27,0.5586953666221601,0.37107182000643846
1999-04-28 to 1999-05-11,0.332843302405067,0.37107182000643846
1999-05-12 to 1999-05-25,0.313414338084266,0.37107182000643846
1999-05-26 to 1999-06-09,0.32385891798422084,0.37107182000643846
1999-06-10 to 1999-06-23,0.5275350977242449,0.37107182000643846
1999-06-24 to 1999-07-08,0.3647482010553716,0.37107182000643846
1999-07-09 to 1999-07-22,0.32024702910899133,0.37107182000643846
1999-07-23 to 1999-08-05,0.4146049924562747,0.37107182000643846
1999-08-06 to 1999-08-19,0.2683910127353954,0.37107182000643846
1999-08-20 to 1999-09-02,0.28148838592146586,0.37107182000643846
1999-09-03 to 1999-09-17,0.6259236250818114,0.37107182000643846
1999-09-20 to 1999-10-01,0.4349936248743203,0.37107182000643846
1999-10-04 to 1999-10-15,0.23223331858579402,0.37107182000643846
1999-10-18 to 1999-10-29,0.578687596737942,0.37107182000643846
1999-11-01 to 1999-11-12,0.4092296888054109,0.37107182000643846
1999-11-15 to 1999-11-29,0.6120520922809749,0.37107182000643846
1999-11-30 to 1999-12-13,0.4179306161654369,0.37107182000643846
1999-12-14 to 1999-12-28,0.627476189744285,0.37107182000643846
1999-12-29 to 2000-01-11,0.6916785100356787,0.37107182000643846
2000-01-12 to 2000-01-26,0.540655737508856,0.37107182000643846
2000-01-27 to 2000-02-09,0.260519849117932,0.37107182000643846
2000-02-10 to 2000-02-24,0.6780852235976838,0.37107182000643846
2000-02-25 to 2000-03-09,0.5422610793956736,0.37107182000643846
2000-03-10 to 2000-03-23,0.29365416640684255,0.37107182000643846
2000-03-24 to 2000-04-06,0.5705291224439973,0.37107182000643846
2000-04-07 to 2000-04-20,0.4989764848810149,0.37107182000643846
2000-04-24 to 2000-05-05,0.5696667998455851,0.37107182000643846
2000-05-08 to 2000-05-19,0.7329565861962634,0.37107182000643846
2000-05-22 to 2000-06-05,0.33008877107605566,0.37107182000643846
2000-06-06 to 2000-06-19,0.5911305172268474,0.37107182000643846
2000-06-20 to 2000-07-03,0.47455872402580124,0.37107182000643846
2000-07-05 to 2000-07-18,0.41303772350971374,0.37107182000643846
2000-07-19 to 2000-08-01,0.4738516241014628,0.37107182000643846
2000-08-02 to 2000-08-15,0.3580921458223826,0.37107182000643846
2000-08-16 to 2000-08-29,0.3065026859402065,0.37107182000643846
2000-08-30 to 2000-09-13,0.8064492096151293,0.37107182000643846
2000-09-14 to 2000-09-27,2.9347859906756684,0.37107182000643846
2000-09-28 to 2000-10-11,0.7927062642966792,0.37107182000643846
2000-10-12 to 2000-10-25,0.4974216952432386,0.37107182000643846
2000-10-26 to 2000-11-08,0.2913932891504747,0.37107182000643846
2000-11-09 to 2000-11-22,0.8478563241525949,0.37107182000643846
2000-11-24 to 2000-12-07,0.48237594901164854,0.37107182000643846
2000-12-08 to 2000-12-21,0.7849266363220733,0.37107182000643846
2000-12-22 to 2001-01-08,0.709013146732732,0.37107182000643846
2001-01-09 to 2001-01-23,0.726588465372421,0.37107182000643846
2001-01-24 to 2001-02-06,0.511277382458053,0.37107182000643846
2001-02-07 to 2001-02-21,0.6653726174921102,0.37107182000643846
2001-02-22 to 2001-03-07,0.5098722126051974,0.37107182000643846
2001-03-08 to 2001-03-21,0.6780958870575184,0.37107182000643846
2001-03-22 to 2001-04-04,0.9316115057933201,0.37107182000643846
2001-04-05 to 2001-04-19,0.3721005831678161,0.37107182000643846
2001-04-20 to 2001-05-03,0.5296860197168806,0.37107182000643846
2001-05-04 to 2001-05-17,0.5127097304378743,0.37107182000643846
2001-05-18 to 2001-06-01,0.49399218102615633,0.37107182000643846
2001-06-04 to 2001-06-15,0.34650072703011814,0.37107182000643846
2001-06-18 to 2001-06-29,0.557299094895869,0.37107182000643846
2001-07-02 to 2001-07-16,0.6317163659871267,0.37107182000643846
2001-07-17 to 2001-07-30,0.1971335470969583,0.37107182000643846
2001-07-31 to 2001-08-13,0.2691421960780515,0.37107182000643846
2001-08-14 to 2001-08-27,0.37526493622304957,0.37107182000643846
2001-08-28 to 2001-09-17,0.3837432463780649,0.37107182000643846
2001-09-18 to 2001-10-01,0.433295121861368,0.37107182000643846
2001-10-02 to 2001-10-15,0.2970533465541328,0.37107182000643846
2001-10-16 to 2001-10-29,0.2969426637843224,0.37107182000643846
2001-10-30 to 2001-11-12,0.4848465040456755,0.37107182000643846
2001-11-13 to 2001-11-27,0.5426418917992823,0.37107182000643846
2001-11-28 to 2001-12-11,0.3183224022196523,0.37107182000643846
2001-12-12 to 2001-12-26,0.48613109679788064,0.37107182000643846
2001-12-27 to 2002-01-10,0.3917747192537979,0.37107182000643846
2002-01-11 to 2002-01-25,0.3034703003503894,0.37107182000643846
2002-01-28 to 2002-02-08,0.49148966697262947,0.37107182000643846
2002-02-11 to 2002-02-25,0.5061282424075381,0.37107182000643846
2002-02-26 to 2002-03-11,0.2394318346067712,0.37107182000643846
2002-03-12 to 2002-03-25,0.2539052801917356,0.37107182000643846
2002-03-26 to 2002-04-09,0.2585329900913039,0.37107182000643846
2002-04-10 to 2002-04-23,0.17876388727878664,0.37107182000643846
2002-04-24 to 2002-05-07,0.4106865364989959,0.37107182000643846
2002-05-08 to 2002-05-21,0.3148385297230586,0.37107182000643846
2002-05-22 to 2002-06-05,0.802170550654378,0.37107182000643846
2002-06-06 to 2002-06-19,0.3471522348023372,0.39929842430287976
2002-06-20 to 2002-07-03,0.7013424074430503,0.39929842430287976
2002-07-05 to 2002-07-18,0.307982348950589,0.39929842430287976
2002-07-19 to 2002-08-01,0.27387641401238894,0.39929842430287976
2002-08-02 to 2002-08-15,0.236011033489114,0.39929842430287976
2002-08-16 to 2002-08-29,0.291706209002661,0.39929842430287976
2002-08-30 to 2002-09-13,0.2594404860351216,0.39929842430287976
2002-09-16 to 2002-09-27,0.28600381315001944,0.39929842430287976
2002-09-30 to 2002-10-11,0.33663512502039833,0.39929842430287976
2002-10-14 to 2002-10-25,0.46653630232206034,0.39929842430287976
2002-10-28 to 2002-11-08,0.31619528419548365,0.39929842430287976
2002-11-11 to 2002-11-22,0.2679335233799269,0.39929842430287976
2002-11-25 to 2002-12-09,0.2009786580502329,0.39929842430287976
2002-12-10 to 2002-12-23,0.381835739381882,0.39929842430287976
2002-12-24 to 2003-01-08,0.15562935560409102,0.39929842430287976
2003-01-09 to 2003-01-23,0.34383565517260584,0.39929842430287976
2003-01-24 to 2003-02-06,0.22134166751249312,0.39929842430287976
2003-02-07 to 2003-02-21,0.1517153489879971,0.39929842430287976
2003-02-24 to 2003-03-07,0.19311571596677932,0.39929842430287976
2003-03-10 to 2003-03-21,0.1991577292633217,0.39929842430287976
2003-03-24 to 2003-04-04,0.2631877722501729,0.39929842430287976
2003-04-07 to 2003-04-21,0.6997326592586822,0.39929842430287976
2003-04-22 to 2003-05-05,0.2083552936795777,0.39929842430287976
2003-05-06 to 2003-05-19,0.26738462968702054,0.39929842430287976
2003-05-20 to 2003-06-03,0.36138774312930483,0.39929842430287976
2003-06-04 to 2003-06-17,0.09010983005122228,0.39929842430287976
2003-06-18 to 2003-07-01,0.2624000192122668,0.39929842430287976
2003-07-02 to 2003-07-16,0.2140251707234262,0.39929842430287976
2003-07-17 to 2003-07-30,0.34621235632924413,0.39929842430287976
2003-07-31 to 2003-08-13,0.3840511052633608,0.39929842430287976
2003-08-14 to 2003-08-27,0.1991557610514063,0.39929842430287976
2003-08-28 to 2003-09-11,0.28463909903947787,0.39929842430287976
2003-09-12 to 2003-09-25,0.3762318377410498,0.39929842430287976
2003-09-26 to 2003-10-09,0.3116970708642583,0.39929842430287976
2003-10-10 to 2003-10-23,0.25319640108830554,0.39929842430287976
2003-10-24 to 2003-11-06,0.4140371190001735,0.39929842430287976
2003-11-07 to 2003-11-20,0.30617062876308687,0.39929842430287976
2003-11-21 to 2003-12-05,0.3701491722309864,0.39929842430287976
2003-12-08 to 2003-12-19,0.16687398195930656,0.39929842430287976
2003-12-22 to 2004-01-06,0.40293171476582545,0.39929842430287976
2004-01-07 to 2004-01-21,0.19508450937689692,0.39929842430287976
2004-01-22 to 2004-02-04,0.22576546628403327,0.39929842430287976
2004-02-05 to 2004-02-19,0.24489436396985154,0.39929842430287976
2004-02-20 to 2004-03-04,0.2904866760463756,0.39929842430287976
2004-03-05 to 2004-03-18,0.34936351933857945,0.39929842430287976
2004-03-19 to 2004-04-01,0.5185224679018514,0.39929842430287976
2004-04-02 to 2004-04-16,0.0924561949732515,0.39929842430287976
2004-04-19 to 2004-04-30,0.2937583873294936,0.39929842430287976
2004-05-03 to 2004-05-14,0.21722659913771344,0.39929842430287976
2004-05-17 to 2004-05-28,0.20271556521982537,0.39929842430287976
2004-06-01 to 2004-06-15,0.2504570229023806,0.39929842430287976
2004-06-16 to 2004-06-29,0.24029166302096303,0.39929842430287976
2004-06-30 to 2004-07-14,0.32524966247518944,0.39929842430287976
2004-07-15 to 2004-07-28,0.33562983899288185,0.39929842430287976
2004-07-29 to 2004-08-11,0.3066046340643869,0.39929842430287976
2004-08-12 to 2004-08-25,0.18288870265667942,0.39929842430287976
